# From http://arep.med.harvard.edu/mrnadata/expression.html
# Finding DNA Regulatory Motifs within Unaligned Non-Coding Sequences Clustered by Whole-Genome mRNA Quantitation, Roth, F.R., Hughes, J. D., Estep, P. E. & G.M. Church, Nature Biotechnology 1998   
orf	expr.a	expr.alpha	low.sig.a	low.sig.alpha
YCR049C	0.09	0.04	TRUE	TRUE
YCR050C	0.09	0.04	TRUE	TRUE
YCR054C	0.09	0.04	TRUE	TRUE
YCR055C	0.09	0.04	TRUE	TRUE
YCR056W	0.09	0.04	TRUE	TRUE
YCR058C	0.09	0.04	TRUE	TRUE
YCR063W	0.09	0.04	TRUE	TRUE
YCR064C	0.09	0.04	TRUE	TRUE
YCR066W	0.09	0.04	TRUE	TRUE
YCR068W	0.09	0.04	TRUE	TRUE
YCR073C	0.09	0.04	TRUE	TRUE
YCR074C	0.09	0.04	TRUE	TRUE
YCR081W	0.09	0.04	TRUE	TRUE
YCR085W	0.09	0.04	TRUE	TRUE
YCR086W	0.09	0.04	TRUE	TRUE
YCR089W	0.09	0.04	TRUE	TRUE
YCR091W	0.09	0.04	TRUE	TRUE
YCR092C	0.09	0.04	TRUE	TRUE
YCR093W	0.09	0.04	TRUE	TRUE
YCR094W	0.09	0.04	TRUE	TRUE
YCR095C	0.09	0.04	TRUE	TRUE
YCR097WA	0.09	0.04	TRUE	TRUE
YCR097WB	0.09	0.04	TRUE	TRUE
YCR098C	0.09	0.04	TRUE	TRUE
YCR099C	0.09	0.04	TRUE	TRUE
YCR100C	0.09	0.04	TRUE	TRUE
YCR101C	0.09	0.04	TRUE	TRUE
YCR102C	0.09	0.04	TRUE	TRUE
YCR103C	0.09	0.04	TRUE	TRUE
YCR105W	0.09	0.04	TRUE	TRUE
YCR106W	0.09	0.04	TRUE	TRUE
YCR107W	0.09	0.04	TRUE	TRUE
YCRX01W	0.09	0.04	TRUE	TRUE
YCRX02C	0.09	0.04	TRUE	TRUE
YCRX03C	0.09	0.04	TRUE	TRUE
YCRX04W	0.09	0.04	TRUE	TRUE
YCRX05W	0.09	0.04	TRUE	TRUE
YCRX06W	0.09	0.04	TRUE	TRUE
YCRX09C	0.09	0.04	TRUE	TRUE
YCRX10W	0.09	0.04	TRUE	TRUE
YCRX11W	0.09	0.04	TRUE	TRUE
YCRX12W	0.09	0.04	TRUE	TRUE
YCRX14W	0.09	0.04	TRUE	TRUE
YCRX15W	0.09	0.04	TRUE	TRUE
YCRX16C	0.09	0.04	TRUE	TRUE
YCRX18C	0.09	0.04	TRUE	TRUE
YCRX20C	0.09	0.04	TRUE	TRUE
YDL002C	0.09	0.04	TRUE	TRUE
YDL003W	0.09	0.04	TRUE	TRUE
YDL006W	0.09	0.04	TRUE	TRUE
YDL011C	0.09	0.04	TRUE	TRUE
YDL013W	0.09	0.04	TRUE	TRUE
YDL016C	0.09	0.04	TRUE	TRUE
YDL017W	0.09	0.04	TRUE	TRUE
YDL019C	0.09	0.04	TRUE	TRUE
YDL020C	0.09	0.04	TRUE	TRUE
YDL021W	0.09	0.04	TRUE	TRUE
YDL023C	0.09	0.04	TRUE	TRUE
YDL025C	0.09	0.04	TRUE	TRUE
YDL026W	0.09	0.04	TRUE	TRUE
YDL027C	0.09	0.04	TRUE	TRUE
YDL028C	0.09	0.04	TRUE	TRUE
YDL030W	0.09	0.04	TRUE	TRUE
YDL031W	0.09	0.04	TRUE	TRUE
YDL032W	0.09	0.04	TRUE	TRUE
YDL034W	0.09	0.04	TRUE	TRUE
YDL035C	0.09	0.04	TRUE	TRUE
YDL036C	0.09	0.04	TRUE	TRUE
YDL037C	0.09	0.04	TRUE	TRUE
YDL041W	0.09	0.04	TRUE	TRUE
YDL043C	0.09	0.04	TRUE	TRUE
YDL044C	0.09	0.04	TRUE	TRUE
YDL045C	0.09	0.04	TRUE	TRUE
YDL050C	0.09	0.04	TRUE	TRUE
YDL056W	0.09	0.04	TRUE	TRUE
YDL058W	0.09	0.04	TRUE	TRUE
YDL060W	0.09	0.05	TRUE	TRUE
YDL062W	0.09	0.04	TRUE	TRUE
YDL063C	0.09	0.04	TRUE	TRUE
YDL065C	0.09	0.04	TRUE	TRUE
YDL068W	0.09	0.04	TRUE	TRUE
YDL069C	0.09	0.04	TRUE	TRUE
YDL070W	0.09	0.04	TRUE	TRUE
YDL071C	0.09	0.05	TRUE	TRUE
YDL073W	0.09	0.04	TRUE	TRUE
YDL074C	0.09	0.04	TRUE	TRUE
YDL077C	0.09	0.04	TRUE	TRUE
YDL079C	0.09	0.04	TRUE	TRUE
YDL087C	0.09	0.05	TRUE	TRUE
YDL088C	0.09	0.04	TRUE	TRUE
YDL089W	0.09	0.04	TRUE	TRUE
YDL090C	0.09	0.04	TRUE	TRUE
YDL091C	0.09	0.04	TRUE	TRUE
YDL094C	0.09	0.04	TRUE	TRUE
YDL096C	0.09	0.04	TRUE	TRUE
YDL098C	0.09	0.04	TRUE	TRUE
YDL099W	0.09	0.04	TRUE	TRUE
YDL101C	0.09	0.04	TRUE	TRUE
YDL104C	0.09	0.04	TRUE	TRUE
YDL105W	0.09	0.04	TRUE	TRUE
YDL106C	0.09	0.04	TRUE	TRUE
YDL107W	0.09	0.04	TRUE	TRUE
YDL108W	0.09	0.04	TRUE	TRUE
YDL113C	0.09	0.04	TRUE	TRUE
YDL114W	0.09	0.04	TRUE	TRUE
YDL115C	0.09	0.04	TRUE	TRUE
YDL116W	0.09	0.04	TRUE	TRUE
YDL117W	0.09	0.04	TRUE	TRUE
YDL118W	0.09	0.04	TRUE	TRUE
YDL119C	0.09	0.04	TRUE	TRUE
YDL121C	0.09	0.04	TRUE	TRUE
YDL127W	0.09	0.04	TRUE	TRUE
YDL129W	0.09	0.04	TRUE	TRUE
YDL138W	0.09	0.04	TRUE	TRUE
YDL139C	0.09	0.04	TRUE	TRUE
YDL146W	0.09	0.04	TRUE	TRUE
YDL148C	0.09	0.04	TRUE	TRUE
YDL149W	0.09	0.04	TRUE	TRUE
YDL150W	0.09	0.04	TRUE	TRUE
YDL151C	0.09	0.04	TRUE	TRUE
YDL152W	0.09	0.04	TRUE	TRUE
YDL154W	0.09	0.04	TRUE	TRUE
YDL156W	0.09	0.04	TRUE	TRUE
YDL159W	0.09	0.04	TRUE	TRUE
YDL161W	0.09	0.04	TRUE	TRUE
YDL162C	0.09	0.05	TRUE	TRUE
YDL163W	0.09	0.04	TRUE	TRUE
YDL164C	0.09	0.04	TRUE	TRUE
YDL166C	0.09	0.04	TRUE	TRUE
YDL167C	0.09	0.04	TRUE	TRUE
YDL169C	0.09	0.04	TRUE	TRUE
YDL170W	0.09	0.04	TRUE	TRUE
YDL172C	0.09	0.04	TRUE	TRUE
YDL175C	0.09	0.04	TRUE	TRUE
YDL176W	0.09	0.04	TRUE	TRUE
YDL177C	0.09	0.04	TRUE	TRUE
YDL183C	0.09	0.04	TRUE	TRUE
YDL186W	0.09	0.04	TRUE	TRUE
YDL187C	0.09	0.04	TRUE	TRUE
YDL189W	0.09	0.04	TRUE	TRUE
YDL194W	0.09	0.04	TRUE	TRUE
YDL196W	0.09	0.04	TRUE	TRUE
YDL197C	0.09	0.04	TRUE	TRUE
YDL199C	0.09	0.04	TRUE	TRUE
YDL203C	0.09	0.04	TRUE	TRUE
YDL206W	0.09	0.04	TRUE	TRUE
YDL207W	0.09	0.04	TRUE	TRUE
YDL209C	0.09	0.04	TRUE	TRUE
YDL210W	0.09	0.04	TRUE	TRUE
YDL211C	0.09	0.04	TRUE	TRUE
YDL214C	0.09	0.04	TRUE	TRUE
YDL216C	0.09	0.04	TRUE	TRUE
YDL218W	0.09	0.04	TRUE	TRUE
YDL219W	0.09	0.04	TRUE	TRUE
YDL221W	0.09	0.04	TRUE	TRUE
YDL225W	0.09	0.04	TRUE	TRUE
YDL227C	0.09	0.04	TRUE	TRUE
YDL231C	0.09	0.04	TRUE	TRUE
YDL233W	0.09	0.04	TRUE	TRUE
YDL238C	0.09	0.04	TRUE	TRUE
YDL239C	0.09	0.04	TRUE	TRUE
YDL240W	0.09	0.04	TRUE	TRUE
YDL242W	0.09	0.04	TRUE	TRUE
YDL243C	0.09	0.04	TRUE	TRUE
YDL244W	0.09	0.04	TRUE	TRUE
YDL245C	0.09	0.04	TRUE	TRUE
YDL247W	0.09	0.04	TRUE	TRUE
YDL248W	0.09	0.04	TRUE	TRUE
YDR004W	0.09	0.04	TRUE	TRUE
YDR008C	0.09	0.04	TRUE	TRUE
YDR010C	0.09	0.04	TRUE	TRUE
YDR013W	0.09	0.04	TRUE	TRUE
YDR014W	0.09	0.04	TRUE	TRUE
YDR015C	0.09	0.04	TRUE	TRUE
YDR018C	0.09	0.04	TRUE	TRUE
YDR021W	0.09	0.04	TRUE	TRUE
YDR022C	0.09	0.04	TRUE	TRUE
YDR026C	0.09	0.04	TRUE	TRUE
YDR028C	0.09	0.05	TRUE	TRUE
YDR029W	0.09	0.04	TRUE	TRUE
YDR030C	0.09	0.04	TRUE	TRUE
YDR034C	0.09	0.04	TRUE	TRUE
YDR040C	0.09	0.04	TRUE	TRUE
YDR042C	0.09	0.04	TRUE	TRUE
YDR048C	0.09	0.04	TRUE	TRUE
YDR049W	0.09	0.04	TRUE	TRUE
YDR052C	0.09	0.04	TRUE	TRUE
YDR053W	0.09	0.04	TRUE	TRUE
YDR054C	0.09	0.04	TRUE	TRUE
YDR057W	0.09	0.04	TRUE	TRUE
YDR058C	0.09	0.04	TRUE	TRUE
YDR060W	0.09	0.04	TRUE	TRUE
YDR061W	0.09	0.04	TRUE	TRUE
YDR065W	0.09	0.04	TRUE	TRUE
YDR066C	0.09	0.04	TRUE	TRUE
YDR068W	0.09	0.04	TRUE	TRUE
YDR069C	0.09	0.04	TRUE	TRUE
YDR075W	0.09	0.04	TRUE	TRUE
YDR076W	0.09	0.04	TRUE	TRUE
YDR078C	0.09	0.04	TRUE	TRUE
YDR080W	0.09	0.04	TRUE	TRUE
YDR081C	0.09	0.04	TRUE	TRUE
YDR083W	0.09	0.04	TRUE	TRUE
YDR085C	0.09	0.04	TRUE	TRUE
YDR087C	0.09	0.04	TRUE	TRUE
YDR088C	0.09	0.04	TRUE	TRUE
YDR089W	0.09	0.04	TRUE	TRUE
YDR095C	0.09	0.04	TRUE	TRUE
YDR096W	0.09	0.04	TRUE	TRUE
YDR102C	0.09	0.04	TRUE	TRUE
YDR104C	0.09	0.04	TRUE	TRUE
YDR106W	0.09	0.04	TRUE	TRUE
YDR108W	0.09	0.04	TRUE	TRUE
YDR109C	0.09	0.04	TRUE	TRUE
YDR110W	0.09	0.04	TRUE	TRUE
YDR112W	0.09	0.04	TRUE	TRUE
YDR113C	0.09	0.04	TRUE	TRUE
YDR114C	0.09	0.04	TRUE	TRUE
YDR118W	0.09	0.04	TRUE	TRUE
YDR122W	0.09	0.04	TRUE	TRUE
YDR124W	0.09	0.04	TRUE	TRUE
YDR125C	0.09	0.04	TRUE	TRUE
YDR131C	0.09	0.04	TRUE	TRUE
YDR132C	0.09	0.04	TRUE	TRUE
YDR135C	0.09	0.05	TRUE	TRUE
YDR136C	0.09	0.04	TRUE	TRUE
YDR137W	0.09	0.04	TRUE	TRUE
YDR145W	0.09	0.04	TRUE	TRUE
YDR149C	0.09	0.04	TRUE	TRUE
YDR150W	0.09	0.04	TRUE	TRUE
YDR157W	0.09	0.04	TRUE	TRUE
YDR159W	0.09	0.04	TRUE	TRUE
YDR162C	0.09	0.04	TRUE	TRUE
YDR164C	0.09	0.05	TRUE	TRUE
YDR168W	0.09	0.04	TRUE	TRUE
YDR169C	0.09	0.04	TRUE	TRUE
YDR173C	0.09	0.04	TRUE	TRUE
YDR175C	0.09	0.04	TRUE	TRUE
YDR176W	0.09	0.04	TRUE	TRUE
YDR179C	0.09	0.04	TRUE	TRUE
YDR179W-A	0.09	0.04	TRUE	TRUE
YDR180W	0.09	0.04	TRUE	TRUE
YDR181C	0.09	0.04	TRUE	TRUE
YDR183W	0.09	0.04	TRUE	TRUE
YDR184C	0.09	0.04	TRUE	TRUE
YDR186C	0.09	0.04	TRUE	TRUE
YDR189W	0.09	0.04	TRUE	TRUE
YDR191W	0.09	0.04	TRUE	TRUE
YDR192C	0.1	0.05	TRUE	TRUE
YDR193W	0.09	0.04	TRUE	TRUE
YDR195W	0.09	0.04	TRUE	TRUE
YDR197W	0.09	0.04	TRUE	TRUE
YDR198C	0.09	0.04	TRUE	TRUE
YDR199W	0.09	0.04	TRUE	TRUE
YDR200C	0.09	0.04	TRUE	TRUE
YDR201W	0.09	0.04	TRUE	TRUE
YDR202C	0.09	0.05	TRUE	TRUE
YDR203W	0.09	0.04	TRUE	TRUE
YDR206W	0.09	0.04	TRUE	TRUE
YDR207C	0.09	0.04	TRUE	TRUE
YDR211W	0.09	0.04	TRUE	TRUE
YDR213W	0.09	0.04	TRUE	TRUE
YDR215C	0.09	0.04	TRUE	TRUE
YDR217C	0.09	0.04	TRUE	TRUE
YDR218C	0.09	0.04	TRUE	TRUE
YDR219C	0.09	0.04	TRUE	TRUE
YDR221W	0.09	0.05	TRUE	TRUE
YDR223W	0.09	0.04	TRUE	TRUE
YDR227W	0.09	0.04	TRUE	TRUE
YDR228C	0.09	0.04	TRUE	TRUE
YDR229W	0.09	0.04	TRUE	TRUE
YDR230W	0.09	0.04	TRUE	TRUE
YDR237W	0.09	0.05	TRUE	TRUE
YDR240C	0.09	0.04	TRUE	TRUE
YDR241W	0.09	0.04	TRUE	TRUE
YDR243C	0.09	0.04	TRUE	TRUE
YDR244W	0.09	0.04	TRUE	TRUE
YDR246W	0.09	0.04	TRUE	TRUE
YDR249C	0.09	0.04	TRUE	TRUE
YDR250C	0.09	0.05	TRUE	TRUE
YDR251W	0.09	0.04	TRUE	TRUE
YDR253C	0.09	0.04	TRUE	TRUE
YDR254W	0.09	0.04	TRUE	TRUE
YDR255C	0.09	0.05	TRUE	TRUE
YDR256C	0.09	0.04	TRUE	TRUE
YDR257C	0.09	0.04	TRUE	TRUE
YDR259C	0.09	0.04	TRUE	TRUE
YDR263C	0.09	0.04	TRUE	TRUE
YDR265W	0.09	0.04	TRUE	TRUE
YDR268W	0.09	0.04	TRUE	TRUE
YDR269C	0.09	0.04	TRUE	TRUE
YDR270W	0.09	0.04	TRUE	TRUE
YDR273W	0.09	0.04	TRUE	TRUE
YDR274C	0.09	0.04	TRUE	TRUE
YDR277C	0.09	0.04	TRUE	TRUE
YDR278C	0.09	0.04	TRUE	TRUE
YDR279W	0.09	0.04	TRUE	TRUE
YDR281C	0.09	0.04	TRUE	TRUE
YDR282C	0.09	0.05	TRUE	TRUE
YDR283C	0.09	0.04	TRUE	TRUE
YDR285W	0.09	0.04	TRUE	TRUE
YDR288W	0.09	0.04	TRUE	TRUE
YDR289C	0.09	0.04	TRUE	TRUE
YDR290W	0.09	0.04	TRUE	TRUE
YDR295C	0.09	0.04	TRUE	TRUE
YDR299W	0.09	0.04	TRUE	TRUE
YDR305C	0.09	0.04	TRUE	TRUE
YDR310C	0.09	0.04	TRUE	TRUE
YDR311W	0.09	0.04	TRUE	TRUE
YDR312W	0.09	0.04	TRUE	TRUE
YDR313C	0.09	0.04	TRUE	TRUE
YDR314C	0.09	0.04	TRUE	TRUE
YDR316W	0.09	0.04	TRUE	TRUE
YDR317W	0.09	0.04	TRUE	TRUE
YDR324C	0.09	0.04	TRUE	TRUE
YDR325W	0.09	0.04	TRUE	TRUE
YDR326C	0.09	0.04	TRUE	TRUE
YDR327W	0.09	0.04	TRUE	TRUE
YDR330W	0.09	0.04	TRUE	TRUE
YDR331W	0.09	0.04	TRUE	TRUE
YDR332W	0.09	0.04	TRUE	TRUE
YDR333C	0.09	0.04	TRUE	TRUE
YDR334W	0.09	0.04	TRUE	TRUE
YDR336W	0.09	0.04	TRUE	TRUE
YDR340W	0.09	0.04	TRUE	TRUE
YDR344C	0.09	0.04	TRUE	TRUE
YDR351W	0.09	0.04	TRUE	TRUE
YDR355C	0.09	0.04	TRUE	TRUE
YDR356W	0.09	0.04	TRUE	TRUE
YDR359C	0.09	0.04	TRUE	TRUE
YDR360W	0.09	0.04	TRUE	TRUE
YDR361C	0.09	0.04	TRUE	TRUE
YDR363W	0.09	0.04	TRUE	TRUE
YDR366C	0.09	0.04	TRUE	TRUE
YDR369C	0.09	0.04	TRUE	TRUE
YDR370C	0.09	0.04	TRUE	TRUE
YDR371W	0.09	0.04	TRUE	TRUE
YDR372C	0.09	0.04	TRUE	TRUE
YDR374C	0.09	0.04	TRUE	TRUE
YDR379W	0.09	0.04	TRUE	TRUE
YDR380W	0.09	0.04	TRUE	TRUE
YDR383C	0.09	0.04	TRUE	TRUE
YDR386W	0.09	0.04	TRUE	TRUE
YDR393W	0.09	0.04	TRUE	TRUE
YDR396W	0.09	0.04	TRUE	TRUE
YDR401W	0.09	0.04	TRUE	TRUE
YDR402C	0.09	0.04	TRUE	TRUE
YDR403W	0.09	0.04	TRUE	TRUE
YDR405W	0.09	0.04	TRUE	TRUE
YDR406W	0.09	0.04	TRUE	TRUE
YDR412W	0.09	0.04	TRUE	TRUE
YDR413C	0.09	0.04	TRUE	TRUE
YDR414C	0.09	0.04	TRUE	TRUE
YDR416W	0.09	0.04	TRUE	TRUE
YDR417C	0.09	0.04	TRUE	TRUE
YDR419W	0.09	0.04	TRUE	TRUE
YDR420W	0.09	0.04	TRUE	TRUE
YDR421W	0.09	0.04	TRUE	TRUE
YDR425W	0.09	0.04	TRUE	TRUE
YDR426C	0.09	0.04	TRUE	TRUE
YDR428C	0.09	0.04	TRUE	TRUE
YDR430C	0.09	0.04	TRUE	TRUE
YDR431W	0.09	0.04	TRUE	TRUE
YDR437W	0.09	0.04	TRUE	TRUE
YDR438W	0.09	0.04	TRUE	TRUE
YDR439W	0.09	0.04	TRUE	TRUE
YDR440W	0.09	0.04	TRUE	TRUE
YDR442W	0.09	0.04	TRUE	TRUE
YDR443C	0.09	0.04	TRUE	TRUE
YDR444W	0.09	0.04	TRUE	TRUE
YDR445C	0.09	0.04	TRUE	TRUE
YDR446W	0.09	0.04	TRUE	TRUE
YDR448W	0.09	0.04	TRUE	TRUE
YDR449C	0.09	0.04	TRUE	TRUE
YDR455C	0.09	0.04	TRUE	TRUE
YDR458C	0.09	0.04	TRUE	TRUE
YDR460W	0.09	0.04	TRUE	TRUE
YDR467C	0.09	0.04	TRUE	TRUE
YDR469W	0.09	0.04	TRUE	TRUE
YDR473C	0.09	0.04	TRUE	TRUE
YDR475C	0.09	0.04	TRUE	TRUE
YDR478W	0.09	0.04	TRUE	TRUE
YDR480W	0.09	0.04	TRUE	TRUE
YDR484W	0.09	0.04	TRUE	TRUE
YDR485C	0.09	0.04	TRUE	TRUE
YDR488C	0.09	0.04	TRUE	TRUE
YDR491C	0.09	0.04	TRUE	TRUE
YDR495C	0.09	0.04	TRUE	TRUE
YDR496C	0.09	0.04	TRUE	TRUE
YDR499W	0.09	0.04	TRUE	TRUE
YDR501W	0.09	0.04	TRUE	TRUE
YDR507C	0.09	0.04	TRUE	TRUE
YDR509W	0.09	0.04	TRUE	TRUE
YDR515W	0.09	0.04	TRUE	TRUE
YDR521W	0.09	0.04	TRUE	TRUE
YDR522C	0.09	0.04	TRUE	TRUE
YDR523C	0.09	0.04	TRUE	TRUE
YDR524C	0.09	0.04	TRUE	TRUE
YDR525W	0.09	0.04	TRUE	TRUE
YDR526C	0.09	0.04	TRUE	TRUE
YDR527W	0.09	0.04	TRUE	TRUE
YDR528W	0.09	0.04	TRUE	TRUE
YDR530C	0.09	0.05	TRUE	TRUE
YDR532C	0.09	0.04	TRUE	TRUE
YDR535C	0.09	0.04	TRUE	TRUE
YDR536W	0.09	0.04	TRUE	TRUE
YDR537C	0.09	0.04	TRUE	TRUE
YDR540C	0.09	0.04	TRUE	TRUE
YDR544C	0.09	0.04	TRUE	TRUE
YEL003W	0.07	0.07	TRUE	TRUE
YEL004W	0.07	0.07	TRUE	TRUE
YEL005C	0.07	0.07	TRUE	TRUE
YEL008W	0.07	0.07	TRUE	TRUE
YEL010W	0.07	0.07	TRUE	TRUE
YEL014C	0.07	0.07	TRUE	TRUE
YEL016C	0.07	0.07	TRUE	TRUE
YEL018W	0.07	0.07	TRUE	TRUE
YEL019C	0.07	0.07	TRUE	TRUE
YEL022W	0.07	0.07	TRUE	TRUE
YEL023C	0.07	0.07	TRUE	TRUE
YEL025C	0.07	0.07	TRUE	TRUE
YEL028W	0.07	0.07	TRUE	TRUE
YEL029C	0.07	0.07	TRUE	TRUE
YEL030W	0.07	0.07	TRUE	TRUE
YEL032W	0.07	0.07	TRUE	TRUE
YEL033W	0.07	0.07	TRUE	TRUE
YEL035C	0.07	0.07	TRUE	TRUE
YEL039C	0.07	0.07	TRUE	TRUE
YEL041W	0.07	0.07	TRUE	TRUE
YEL044W	0.07	0.07	TRUE	TRUE
YEL045C	0.08	0.07	TRUE	TRUE
YEL048C	0.07	0.07	TRUE	TRUE
YEL053C	0.07	0.07	TRUE	TRUE
YEL055C	0.07	0.07	TRUE	TRUE
YEL061C	0.07	0.07	TRUE	TRUE
YEL062W	0.07	0.07	TRUE	TRUE
YEL064C	0.07	0.07	TRUE	TRUE
YEL065W	0.07	0.07	TRUE	TRUE
YEL067C	0.07	0.07	TRUE	TRUE
YEL068C	0.07	0.07	TRUE	TRUE
YEL069C	0.07	0.07	TRUE	TRUE
YEL070W	0.07	0.07	TRUE	TRUE
YEL072W	0.07	0.07	TRUE	TRUE
YEL076C	0.07	0.07	TRUE	TRUE
YEL076C-A	0.07	0.07	TRUE	TRUE
YEL076W-C	0.07	0.07	TRUE	TRUE
YER002W	0.07	0.07	TRUE	TRUE
YER006W	0.07	0.07	TRUE	TRUE
YER007W	0.07	0.07	TRUE	TRUE
YER008C	0.07	0.07	TRUE	TRUE
YER013W	0.07	0.07	TRUE	TRUE
YER015W	0.07	0.07	TRUE	TRUE
YER018C	0.07	0.07	TRUE	TRUE
YER032W	0.07	0.07	TRUE	TRUE
YER033C	0.07	0.07	TRUE	TRUE
YER038C	0.07	0.07	TRUE	TRUE
YER040W	0.07	0.07	TRUE	TRUE
YER041W	0.07	0.07	TRUE	TRUE
YER044C-A	0.07	0.07	TRUE	TRUE
YER047C	0.07	0.07	TRUE	TRUE
YER051W	0.07	0.07	TRUE	TRUE
YER054C	0.07	0.07	TRUE	TRUE
YER059W	0.07	0.07	TRUE	TRUE
YER065C	0.07	0.07	TRUE	TRUE
YER066C-A	0.07	0.07	TRUE	TRUE
YER070W	0.07	0.07	TRUE	TRUE
YER071C	0.07	0.07	TRUE	TRUE
YER075C	0.07	0.07	TRUE	TRUE
YER077C	0.07	0.07	TRUE	TRUE
YER085C	0.07	0.07	TRUE	TRUE
YER093C	0.07	0.07	TRUE	TRUE
YER096W	0.07	0.07	TRUE	TRUE
YER097W	0.07	0.07	TRUE	TRUE
YER098W	0.07	0.07	TRUE	TRUE
YER101C	0.07	0.07	TRUE	TRUE
YER104W	0.07	0.07	TRUE	TRUE
YER105C	0.07	0.07	TRUE	TRUE
YER108C	0.07	0.07	TRUE	TRUE
YER109C	0.07	0.07	TRUE	TRUE
YER110C	0.07	0.07	TRUE	TRUE
YER111C	0.07	0.07	TRUE	TRUE
YER116C	0.07	0.07	TRUE	TRUE
YER119C-A	0.07	0.07	TRUE	TRUE
YER123W	0.07	0.07	TRUE	TRUE
YER128W	0.07	0.07	TRUE	TRUE
YER129W	0.07	0.07	TRUE	TRUE
YER132C	0.07	0.07	TRUE	TRUE
YER135C	0.07	0.07	TRUE	TRUE
YER137C	0.07	0.07	TRUE	TRUE
YER139C	0.07	0.07	TRUE	TRUE
YER140W	0.07	0.07	TRUE	TRUE
YER142C	0.07	0.07	TRUE	TRUE
YER144C	0.07	0.07	TRUE	TRUE
YER147C	0.07	0.07	TRUE	TRUE
YER149C	0.07	0.07	TRUE	TRUE
YER153C	0.07	0.07	TRUE	TRUE
YER161C	0.07	0.07	TRUE	TRUE
YER162C	0.07	0.07	TRUE	TRUE
YER168C	0.07	0.07	TRUE	TRUE
YER169W	0.07	0.07	TRUE	TRUE
YER171W	0.07	0.07	TRUE	TRUE
YER172C	0.07	0.07	TRUE	TRUE
YER173W	0.07	0.07	TRUE	TRUE
YER179W	0.07	0.07	TRUE	TRUE
YER180C	0.07	0.07	TRUE	TRUE
YER181C	0.07	0.07	TRUE	TRUE
YER182W	0.07	0.07	TRUE	TRUE
YER184C	0.07	0.07	TRUE	TRUE
YER187W	0.07	0.07	TRUE	TRUE
YER188W	0.07	0.07	TRUE	TRUE
YER189W	0.07	0.07	TRUE	TRUE
YFL001W	0.07	0.07	TRUE	TRUE
YFL003C	0.07	0.07	TRUE	TRUE
YFL004W	0.07	0.07	TRUE	TRUE
YFL008W	0.07	0.07	TRUE	TRUE
YFL011W	0.07	0.07	TRUE	TRUE
YFL012W	0.07	0.07	TRUE	TRUE
YFL013W-A	0.07	0.07	TRUE	TRUE
YFL015C	0.07	0.07	TRUE	TRUE
YFL023W	0.07	0.07	TRUE	TRUE
YFL024C	0.07	0.07	TRUE	TRUE
YFL025C	0.07	0.07	TRUE	TRUE
YFL029C	0.07	0.07	TRUE	TRUE
YFL032W	0.07	0.07	TRUE	TRUE
YFL033C	0.07	0.07	TRUE	TRUE
YFL035C	0.07	0.07	TRUE	TRUE
YFL036W	0.07	0.07	TRUE	TRUE
YFL040W	0.07	0.07	TRUE	TRUE
YFL042C	0.07	0.07	TRUE	TRUE
YFL046W	0.07	0.07	TRUE	TRUE
YFL047W	0.07	0.07	TRUE	TRUE
YFL049W	0.07	0.07	TRUE	TRUE
YFL050C	0.07	0.07	TRUE	TRUE
YFL051C	0.07	0.07	TRUE	TRUE
YFL052W	0.07	0.07	TRUE	TRUE
YFL053W	0.07	0.07	TRUE	TRUE
YFL055W	0.07	0.07	TRUE	TRUE
YFL056C	0.07	0.07	TRUE	TRUE
YFL060C	0.07	0.07	TRUE	TRUE
YFL061W	0.07	0.07	TRUE	TRUE
YFL063W	0.07	0.07	TRUE	TRUE
YFL064C	0.07	0.07	TRUE	TRUE
YFL065C	0.07	0.07	TRUE	TRUE
YFL067W	0.07	0.07	TRUE	TRUE
YFL068W	0.07	0.07	TRUE	TRUE
YFR002W	0.07	0.07	TRUE	TRUE
YFR005C	0.07	0.07	TRUE	TRUE
YFR008W	0.07	0.07	TRUE	TRUE
YFR012W	0.07	0.07	TRUE	TRUE
YFR013W	0.07	0.07	TRUE	TRUE
YFR014C	0.07	0.07	TRUE	TRUE
YFR016C	0.07	0.07	TRUE	TRUE
YFR019W	0.07	0.07	TRUE	TRUE
YFR023W	0.07	0.07	TRUE	TRUE
YFR027W	0.07	0.07	TRUE	TRUE
YFR029W	0.07	0.07	TRUE	TRUE
YFR032C	0.07	0.07	TRUE	TRUE
YFR035C	0.07	0.07	TRUE	TRUE
YFR038W	0.07	0.07	TRUE	TRUE
YFR039C	0.07	0.07	TRUE	TRUE
YFR040W	0.07	0.07	TRUE	TRUE
YFR043C	0.07	0.07	TRUE	TRUE
YFR046C	0.07	0.07	TRUE	TRUE
YFR054C	0.07	0.07	TRUE	TRUE
YFR055W	0.07	0.07	TRUE	TRUE
YFR056C	0.07	0.07	TRUE	TRUE
YFR057W	0.07	0.07	TRUE	TRUE
YGL005C	0.07	0.07	TRUE	TRUE
YGL007W	0.07	0.07	TRUE	TRUE
YGL014W	0.07	0.07	TRUE	TRUE
YGL015C	0.07	0.07	TRUE	TRUE
YGL016W	0.07	0.07	TRUE	TRUE
YGL017W	0.07	0.07	TRUE	TRUE
YGL018C	0.07	0.07	TRUE	TRUE
YGL025C	0.07	0.07	TRUE	TRUE
YGL027C	0.07	0.07	TRUE	TRUE
YGL033W	0.07	0.07	TRUE	TRUE
YGL034C	0.07	0.07	TRUE	TRUE
